id,timestamp,sensor_val_a,sensor_val_b,pressure_psi,temp_c,efficiency,anomaly_detected
2670,2026-04-13 13:07:15,15.96,37.09,112.51,36.25,77.95,0
2671,2026-04-13 23:57:03,40.8,39.73,27.67,28.58,83.48,0
2672,2026-04-13 13:03:46,35.38,62.51,143.17,28.84,71.86,0
2673,2026-04-13 09:29:44,3.31,79.0,50.34,72.66,72.5,0
2674,2026-04-13 14:58:43,65.12,86.19,135.85,51.64,77.1,0
2675,2026-04-13 18:32:43,66.27,77.02,117.65,74.47,96.0,0
2676,2026-04-13 02:36:19,1.87,30.51,94.6,56.99,70.29,0
2677,2026-04-13 09:53:52,78.82,31.62,128.27,68.14,77.85,0
2678,2026-04-13 02:19:22,49.85,72.09,89.78,87.78,72.61,0
2679,2026-04-13 10:20:00,76.31,7.31,146.37,93.09,51.94,1
2680,2026-04-13 19:06:57,96.13,73.84,54.37,40.69,77.53,0
2681,2026-04-13 07:15:53,60.78,73.77,46.0,26.83,96.72,0
2682,2026-04-13 18:26:00,41.62,44.9,58.66,19.8,89.0,0
2683,2026-04-13 13:08:24,92.66,54.37,137.62,66.34,94.31,0
2684,2026-04-13 12:45:42,16.38,72.67,144.28,79.58,74.74,0
2685,2026-04-13 13:50:58,83.33,41.62,112.32,44.22,85.48,0
2686,2026-04-13 17:08:08,3.39,65.28,149.38,27.65,98.19,0
2687,2026-04-13 14:53:58,22.76,73.36,121.83,93.78,91.36,0
2688,2026-04-13 23:48:46,47.88,96.49,37.48,32.62,71.28,0
2689,2026-04-13 07:34:58,20.23,16.74,41.99,32.11,80.39,0
2690,2026-04-13 02:40:42,47.28,8.27,119.13,69.97,87.38,0
2691,2026-04-13 03:56:42,34.25,23.68,35.28,62.01,81.46,0
2692,2026-04-13 11:58:30,28.86,90.42,58.38,71.94,82.23,0
2693,2026-04-13 07:03:35,51.14,67.74,127.63,67.88,95.17,0
2694,2026-04-13 18:07:05,89.1,32.44,148.44,68.26,73.63,0
2695,2026-04-13 09:01:54,12.09,59.24,53.92,73.73,86.46,0
2696,2026-04-13 00:43:49,78.48,4.99,72.41,54.18,84.2,0
2697,2026-04-13 12:29:58,11.72,78.39,28.39,69.94,74.18,0
2698,2026-04-13 00:53:21,1.56,71.04,72.68,24.72,78.62,0
2699,2026-04-13 04:47:42,64.53,92.27,103.26,85.36,83.36,0
2700,2026-04-13 04:47:03,83.42,62.28,45.73,44.86,74.53,0
2701,2026-04-13 23:31:54,57.08,16.3,121.36,63.47,79.56,0
2702,2026-04-13 07:36:57,2.9,45.32,59.13,15.58,70.86,0
2703,2026-04-13 03:57:15,65.43,89.86,116.12,87.25,82.83,0
2704,2026-04-13 11:52:22,40.03,89.5,113.02,83.35,75.46,0
2705,2026-04-13 18:45:45,34.87,10.68,23.65,22.58,91.77,0
2706,2026-04-13 00:13:34,66.16,81.31,56.5,67.68,80.65,0
2707,2026-04-13 18:47:01,67.32,27.77,98.05,59.5,76.21,0
2708,2026-04-13 13:45:58,32.85,18.49,28.48,57.77,74.75,0
2709,2026-04-13 16:46:52,55.87,1.43,118.71,31.07,83.99,0
2710,2026-04-13 11:12:47,4.1,68.74,63.02,78.31,98.37,0
2711,2026-04-13 10:33:54,87.5,97.14,11.23,71.92,93.5,0
2712,2026-04-13 08:05:53,61.12,33.11,105.03,62.57,90.98,0
2713,2026-04-13 12:45:45,82.37,62.12,133.19,30.99,75.79,0
2714,2026-04-13 02:58:47,6.42,75.28,37.5,39.05,71.36,0
2715,2026-04-13 01:54:10,82.66,31.39,136.99,47.15,95.47,0
2716,2026-04-13 21:23:33,27.3,41.97,125.82,73.6,82.92,0
2717,2026-04-13 09:54:01,99.39,22.39,122.56,20.26,73.85,0
2718,2026-04-13 08:28:35,2.85,75.63,135.25,83.82,92.39,0
2719,2026-04-13 07:02:35,7.85,41.51,137.93,91.39,53.4,1
2720,2026-04-13 14:43:30,53.36,15.83,133.63,23.44,72.48,0
2721,2026-04-13 18:03:40,94.23,29.03,80.16,46.22,96.56,0
2722,2026-04-13 13:58:43,98.58,46.52,54.46,79.88,78.01,0
2723,2026-04-13 21:48:17,25.34,7.14,78.9,67.55,84.56,0
2724,2026-04-13 07:09:42,47.08,3.25,22.37,58.81,98.29,0
2725,2026-04-13 10:03:40,67.52,84.37,124.07,65.51,98.25,0
2726,2026-04-13 18:10:37,34.31,57.25,126.43,63.82,94.41,0
2727,2026-04-13 14:11:49,88.79,80.57,146.31,44.42,72.04,0
2728,2026-04-13 02:47:50,33.8,4.61,97.34,42.83,75.44,0
2729,2026-04-13 15:17:34,79.58,54.53,136.21,27.28,82.04,0
2730,2026-04-13 19:20:21,75.14,51.17,37.81,61.63,72.21,0
2731,2026-04-13 12:05:47,38.93,91.75,148.04,93.0,52.71,1
2732,2026-04-13 05:05:23,59.21,92.63,62.21,21.32,96.11,0
2733,2026-04-13 16:19:17,16.61,23.66,122.17,42.69,76.77,0
2734,2026-04-13 19:29:23,20.87,9.15,117.63,46.78,86.62,0
2735,2026-04-13 09:01:28,27.39,43.35,27.23,38.45,62.94,1
2736,2026-04-13 15:01:42,22.05,36.09,99.13,45.08,75.38,0
2737,2026-04-13 10:40:54,19.41,17.79,50.55,43.78,81.51,0
2738,2026-04-13 21:53:15,63.86,81.59,18.17,45.69,90.5,0
2739,2026-04-13 23:27:07,78.0,96.17,46.79,86.55,81.68,0
2740,2026-04-13 06:02:21,77.32,41.22,52.71,43.98,83.61,0
2741,2026-04-13 09:33:25,95.76,24.19,19.69,48.47,92.98,0
2742,2026-04-13 11:19:00,67.16,0.98,80.64,59.96,74.89,0
2743,2026-04-13 17:55:45,9.01,60.2,59.84,44.22,90.95,0
2744,2026-04-13 11:07:19,40.34,40.55,41.37,61.94,93.46,0
2745,2026-04-13 17:41:44,26.42,77.3,146.7,90.44,59.68,1
2746,2026-04-13 14:20:42,99.82,88.16,100.86,45.57,95.46,0
2747,2026-04-13 02:34:18,62.21,73.41,91.62,41.53,97.74,0
2748,2026-04-13 08:23:16,56.21,78.09,40.66,26.53,73.46,0
2749,2026-04-13 20:43:19,65.22,12.05,105.67,83.59,92.53,0
2750,2026-04-13 19:08:39,90.89,78.13,146.56,90.45,48.32,1
2751,2026-04-13 08:53:29,72.76,4.51,124.25,45.6,82.98,0
2752,2026-04-13 05:52:34,76.1,45.2,50.58,60.93,94.97,0
2753,2026-04-13 15:04:30,12.66,76.69,67.35,34.56,85.84,0
2754,2026-04-13 20:30:13,75.89,26.25,126.54,42.81,79.49,0
2755,2026-04-13 18:35:13,13.57,26.61,16.17,20.86,80.12,0
2756,2026-04-13 23:24:08,40.76,75.75,16.21,25.42,85.7,0
2757,2026-04-13 00:48:52,11.16,15.14,148.22,28.45,75.05,0
2758,2026-04-13 22:48:02,67.16,33.26,96.78,66.57,80.25,0
2759,2026-04-13 16:59:08,68.08,4.59,17.64,85.14,91.2,0
2760,2026-04-13 20:09:41,76.24,59.7,53.49,84.91,70.89,0
2761,2026-04-13 22:29:16,57.82,27.87,37.72,18.99,91.71,0
2762,2026-04-13 19:53:37,98.01,31.13,110.83,93.34,78.81,0
2763,2026-04-13 18:15:34,42.98,84.21,142.75,50.37,91.48,0
2764,2026-04-13 12:43:50,79.76,51.83,19.72,84.65,72.2,0
2765,2026-04-13 21:33:16,6.12,63.02,70.09,21.36,72.12,0
2766,2026-04-13 06:54:03,55.05,13.22,44.2,72.32,76.62,0
2767,2026-04-13 09:07:23,3.69,56.63,115.94,89.92,94.74,0
2768,2026-04-13 10:53:48,84.13,78.38,111.03,81.88,92.1,0
2769,2026-04-13 01:52:08,99.39,66.81,19.52,69.34,85.61,0
2770,2026-04-13 00:36:42,43.55,19.14,26.42,53.86,92.93,0
2771,2026-04-13 05:14:14,97.14,22.66,30.65,71.02,76.03,0
2772,2026-04-13 15:23:44,60.8,95.18,40.4,70.34,94.36,0
2773,2026-04-13 19:19:44,4.82,38.29,31.31,36.79,72.84,0
2774,2026-04-13 11:27:21,56.48,91.8,26.3,74.35,97.09,0
2775,2026-04-13 01:31:38,39.85,5.08,42.6,76.05,76.04,0
2776,2026-04-13 00:18:54,62.57,87.96,86.27,48.58,98.91,0
2777,2026-04-13 00:41:49,76.83,40.72,78.6,15.74,71.85,0
2778,2026-04-13 16:51:32,69.6,7.1,106.4,91.88,90.4,0
2779,2026-04-13 07:24:55,33.72,83.75,86.35,79.72,79.5,0
2780,2026-04-13 06:50:26,3.21,21.87,118.01,91.23,90.27,0
2781,2026-04-13 09:14:46,95.06,16.64,76.1,69.4,72.37,0
2782,2026-04-13 12:06:34,57.67,39.22,113.69,82.76,86.34,0
2783,2026-04-13 15:49:05,48.74,21.04,103.88,58.38,79.1,0
2784,2026-04-13 17:57:44,88.39,71.73,88.26,53.29,81.21,0
2785,2026-04-13 06:40:06,91.29,5.81,116.78,86.11,74.12,0
2786,2026-04-13 05:51:32,78.97,24.96,15.41,90.93,46.88,1
2787,2026-04-13 03:43:35,81.77,68.91,119.59,19.33,87.84,0
2788,2026-04-13 11:56:42,1.26,40.71,42.09,27.27,79.69,0
2789,2026-04-13 16:48:45,47.77,47.73,142.93,61.97,97.86,0
2790,2026-04-13 07:36:20,19.72,53.79,115.63,26.15,83.18,0
2791,2026-04-13 21:23:16,7.76,91.28,103.43,33.31,79.14,0
2792,2026-04-13 17:05:28,40.49,35.44,114.76,26.14,86.16,0
2793,2026-04-13 03:42:51,16.54,58.1,25.44,90.44,78.28,0
2794,2026-04-13 03:08:15,33.7,38.84,10.19,27.78,71.6,0
2795,2026-04-13 19:36:18,7.64,6.9,130.68,72.23,58.66,1
2796,2026-04-13 07:51:22,62.42,92.14,35.75,69.51,93.47,0
2797,2026-04-13 21:18:21,67.54,62.58,28.07,77.53,98.3,0
2798,2026-04-13 10:00:36,74.3,69.47,15.59,93.04,79.83,0
2799,2026-04-13 16:10:23,46.81,23.39,149.24,16.36,66.94,1
2800,2026-04-13 15:18:23,75.39,61.86,98.02,19.81,85.02,0
2801,2026-04-13 11:10:32,56.17,94.82,108.29,53.53,66.59,1
2802,2026-04-13 08:00:59,7.51,32.31,138.92,46.03,71.94,0
2803,2026-04-13 07:28:43,33.27,36.74,108.31,73.62,92.11,0
2804,2026-04-13 15:41:08,18.95,43.11,63.82,62.16,85.81,0
2805,2026-04-13 04:18:04,36.41,9.5,57.3,69.31,74.94,0
2806,2026-04-13 05:19:06,65.56,74.8,31.2,41.46,86.1,0
2807,2026-04-13 14:24:36,74.33,83.31,51.46,64.8,85.82,0
2808,2026-04-13 21:51:49,60.97,78.85,37.05,25.83,84.6,0
2809,2026-04-13 10:12:46,38.82,25.91,106.44,84.52,70.64,0
2810,2026-04-13 01:33:16,4.6,54.99,49.64,90.96,75.71,0
2811,2026-04-13 12:15:11,9.99,13.57,128.48,27.63,89.1,0
2812,2026-04-13 00:36:21,26.09,15.54,61.14,69.96,94.1,0
2813,2026-04-13 11:20:38,1.49,72.96,104.38,72.74,90.42,0
2814,2026-04-13 06:38:07,1.83,92.85,141.27,28.99,75.13,0
2815,2026-04-13 17:16:59,12.61,99.96,131.92,76.04,92.07,0
2816,2026-04-13 20:53:16,44.72,10.99,73.14,36.48,88.78,0
2817,2026-04-13 11:10:15,19.02,97.51,14.31,44.41,91.73,0
2818,2026-04-13 08:41:13,17.58,47.79,139.1,24.38,77.63,0
2819,2026-04-13 15:16:56,98.49,26.35,76.09,92.53,82.97,0
2820,2026-04-13 22:34:54,38.05,1.4,26.49,39.21,93.37,0
2821,2026-04-13 15:35:34,86.78,91.05,49.54,53.16,72.07,0
2822,2026-04-13 05:01:45,6.36,35.09,116.2,62.6,78.17,0
2823,2026-04-13 06:33:40,35.89,36.17,11.37,47.48,80.89,0
2824,2026-04-13 09:49:37,91.41,97.62,94.77,41.78,86.01,0
2825,2026-04-13 08:19:23,81.95,67.52,60.3,59.25,75.91,0
2826,2026-04-13 06:05:59,39.94,7.49,50.26,54.57,61.14,1
2827,2026-04-13 17:36:20,75.59,69.78,12.95,75.02,84.44,0
2828,2026-04-13 12:18:14,74.39,72.17,101.57,67.52,95.08,0
2829,2026-04-13 20:28:35,23.21,47.22,100.42,26.34,82.68,0
2830,2026-04-13 15:21:31,19.15,91.25,104.05,63.81,73.98,0
2831,2026-04-13 12:31:11,37.42,3.71,27.41,48.4,84.42,0
2832,2026-04-13 17:59:34,60.03,4.93,125.82,71.04,81.06,0
2833,2026-04-13 06:18:39,43.38,2.63,144.23,74.61,91.94,0
2834,2026-04-13 16:19:36,36.16,79.97,86.29,25.7,89.95,0
2835,2026-04-13 03:50:49,14.58,46.87,46.73,23.76,76.25,0
2836,2026-04-13 23:34:19,10.48,54.25,111.34,29.15,79.37,0
2837,2026-04-13 10:03:23,91.88,52.36,64.22,23.5,89.48,0
2838,2026-04-13 01:05:44,89.69,30.19,120.19,30.05,76.39,0
2839,2026-04-13 19:36:10,6.49,78.98,91.17,94.26,78.13,0
2840,2026-04-13 10:22:07,1.14,58.28,69.48,38.56,96.5,0
2841,2026-04-13 16:14:47,24.81,91.54,27.89,69.98,79.4,0
2842,2026-04-13 00:45:04,70.4,84.36,48.97,70.82,90.68,0
2843,2026-04-13 18:19:44,83.02,14.26,76.67,22.91,81.38,0
2844,2026-04-13 20:17:47,92.28,39.25,37.7,59.34,98.05,0
2845,2026-04-13 03:34:52,15.71,26.07,132.56,77.9,86.05,0
2846,2026-04-13 22:12:16,78.46,78.22,64.24,83.79,78.69,0
2847,2026-04-13 21:26:20,87.75,35.38,72.61,15.59,91.38,0
2848,2026-04-13 12:32:59,47.81,79.54,43.59,19.45,84.02,0
2849,2026-04-13 01:52:39,93.42,67.66,96.06,44.62,92.13,0
2850,2026-04-13 01:48:53,2.0,3.41,99.27,58.82,78.48,0
2851,2026-04-13 08:40:00,99.67,74.99,111.93,27.86,95.78,0
2852,2026-04-13 20:14:35,36.61,65.54,129.3,63.87,73.09,0
2853,2026-04-13 04:25:21,47.35,42.24,36.22,24.73,84.66,0
2854,2026-04-13 08:55:36,62.71,18.91,116.4,90.57,94.47,0
2855,2026-04-13 03:47:40,26.18,45.57,125.01,48.58,93.8,0
2856,2026-04-13 08:07:46,56.29,50.15,90.14,34.12,89.19,0
2857,2026-04-13 13:44:58,94.94,28.37,126.84,37.04,83.3,0
2858,2026-04-13 21:42:17,13.36,46.01,143.41,78.55,73.67,0
2859,2026-04-13 04:52:06,75.23,47.78,102.21,19.3,84.2,0
2860,2026-04-13 21:47:21,75.2,66.03,45.56,29.65,74.48,0
2861,2026-04-13 16:06:11,90.82,28.87,118.35,86.71,54.74,1
2862,2026-04-13 11:30:25,59.01,70.01,13.91,81.3,40.65,1
2863,2026-04-13 02:22:12,32.56,64.1,37.86,18.17,95.67,0
2864,2026-04-13 14:32:11,43.78,8.04,88.55,63.03,74.19,0
2865,2026-04-13 23:25:27,87.9,80.62,88.13,87.02,77.36,0
2866,2026-04-13 23:42:31,84.4,72.31,30.02,62.86,96.38,0
2867,2026-04-13 17:26:49,15.47,27.47,83.44,47.09,78.99,0
2868,2026-04-13 08:28:08,34.48,59.37,102.96,76.1,77.7,0
2869,2026-04-13 00:14:52,4.39,60.2,15.34,73.82,41.18,1
2870,2026-04-13 11:06:25,93.1,58.11,63.23,29.44,88.69,0
2871,2026-04-13 17:45:27,31.19,85.86,42.99,43.51,70.35,0
2872,2026-04-13 20:29:38,61.95,54.66,95.73,93.38,77.92,0
2873,2026-04-13 00:26:01,85.06,83.15,144.54,54.16,75.95,0
2874,2026-04-13 04:58:57,55.43,34.98,62.72,69.98,79.52,0
2875,2026-04-13 10:01:43,20.55,16.58,46.21,78.47,56.88,1
2876,2026-04-13 13:55:14,8.37,19.54,143.71,47.33,83.97,0
2877,2026-04-13 01:26:05,56.49,68.64,15.76,24.08,87.69,0
2878,2026-04-13 20:16:39,10.82,69.24,63.58,79.77,86.26,0
2879,2026-04-13 05:40:55,52.56,44.32,42.73,50.71,72.64,0
2880,2026-04-13 09:21:24,36.5,92.43,39.01,43.49,90.05,0
2881,2026-04-13 02:35:11,1.61,16.74,136.68,75.84,83.75,0
2882,2026-04-13 19:38:08,27.44,1.94,83.75,87.75,84.38,0
2883,2026-04-13 19:39:56,46.84,9.03,71.45,39.02,92.44,0
2884,2026-04-13 21:19:45,21.6,16.77,89.31,63.4,83.92,0
2885,2026-04-13 03:41:06,44.99,89.47,149.89,84.97,78.86,0
2886,2026-04-13 06:29:17,48.42,0.87,34.02,56.32,79.14,0
2887,2026-04-13 05:14:30,54.54,95.98,123.06,82.11,77.01,0
2888,2026-04-13 05:31:22,37.79,29.85,88.22,60.83,70.15,0
2889,2026-04-13 08:20:26,7.57,35.47,142.64,75.58,82.53,0
2890,2026-04-13 02:08:45,68.48,50.6,13.26,35.47,90.07,0
2891,2026-04-13 04:13:27,93.96,76.95,95.64,33.13,77.28,0
2892,2026-04-13 02:44:09,78.36,22.73,68.38,52.34,80.82,0
2893,2026-04-13 12:40:41,96.52,53.88,61.01,93.65,96.77,0
2894,2026-04-13 12:01:43,98.18,82.31,84.99,35.73,97.02,0
2895,2026-04-13 07:44:30,77.74,19.03,29.71,53.26,76.45,0
2896,2026-04-13 02:24:31,29.78,33.77,116.39,45.22,76.01,0
2897,2026-04-13 18:53:34,63.67,98.49,65.09,67.4,71.34,0
2898,2026-04-13 08:51:43,80.21,88.55,103.38,68.83,90.16,0
2899,2026-04-13 05:05:07,83.25,74.64,40.35,17.11,73.99,0
2900,2026-04-13 12:09:53,0.5,53.86,145.46,27.53,93.31,0
2901,2026-04-13 04:10:37,78.83,83.31,107.41,92.2,91.99,0
2902,2026-04-13 16:22:39,76.36,84.03,26.01,30.1,71.73,0
2903,2026-04-13 06:12:49,39.27,3.15,66.07,91.77,87.26,0
2904,2026-04-13 11:15:29,42.62,54.94,113.8,31.75,87.93,0
2905,2026-04-13 20:31:21,90.8,29.33,96.68,22.03,96.36,0
2906,2026-04-13 19:38:50,50.87,65.08,109.03,69.12,79.83,0
2907,2026-04-13 09:23:43,65.7,43.5,110.67,77.46,70.94,0
2908,2026-04-13 19:21:04,86.02,97.53,127.06,73.51,96.99,0
2909,2026-04-13 13:07:56,21.49,80.64,114.14,93.4,79.67,0
2910,2026-04-13 04:09:59,44.67,2.27,101.97,93.67,88.28,0
2911,2026-04-13 20:50:37,0.36,78.1,77.3,20.69,84.28,0
2912,2026-04-13 22:18:17,5.87,66.85,67.39,71.11,89.96,0
2913,2026-04-13 03:54:59,46.4,90.15,122.16,74.36,97.49,0
2914,2026-04-13 13:59:50,64.74,6.76,143.8,67.63,74.12,0
2915,2026-04-13 08:35:04,67.96,5.5,98.89,25.84,85.82,0
2916,2026-04-13 11:58:49,67.61,87.68,114.22,65.39,94.59,0
2917,2026-04-13 14:03:56,91.85,65.22,34.05,91.69,77.7,0
2918,2026-04-13 20:43:42,74.96,47.67,67.88,37.69,93.99,0
2919,2026-04-13 01:03:44,33.45,77.91,59.5,88.77,88.01,0
2920,2026-04-13 01:12:44,58.34,89.63,94.06,80.97,76.5,0
2921,2026-04-13 02:14:22,19.46,2.65,70.92,77.89,94.52,0
2922,2026-04-13 05:49:04,6.71,57.33,59.66,53.1,88.16,0
2923,2026-04-13 17:53:07,26.67,81.64,127.56,76.22,88.25,0
2924,2026-04-13 05:27:51,47.27,64.51,13.16,16.28,81.08,0
2925,2026-04-13 20:05:40,41.46,68.55,61.97,76.61,96.63,0
2926,2026-04-13 07:15:36,25.41,59.51,33.66,46.42,96.16,0
2927,2026-04-13 08:44:15,56.82,44.66,118.82,49.33,74.8,0
2928,2026-04-13 10:11:58,63.84,87.24,85.09,24.16,98.46,0
2929,2026-04-13 06:30:42,60.04,52.12,148.21,61.19,86.14,0
2930,2026-04-13 06:29:43,31.91,38.42,81.38,19.28,86.98,0
2931,2026-04-13 00:05:57,54.7,17.19,99.89,20.01,73.18,0
2932,2026-04-13 08:55:09,70.17,42.97,93.96,41.04,91.16,0
2933,2026-04-13 07:19:14,15.07,35.64,137.94,24.87,70.35,0
2934,2026-04-13 04:00:41,54.41,71.61,11.3,44.54,96.89,0
2935,2026-04-13 19:37:05,23.06,1.4,68.44,86.48,74.31,0
2936,2026-04-13 19:50:21,85.51,41.27,35.89,80.1,95.83,0
2937,2026-04-13 19:42:32,15.3,41.44,65.93,73.47,90.47,0
2938,2026-04-13 04:27:42,18.32,37.83,131.28,79.1,95.68,0
2939,2026-04-13 08:24:59,70.53,58.75,43.48,64.08,90.6,0
2940,2026-04-13 19:38:26,98.81,10.83,39.36,76.16,75.6,0
2941,2026-04-13 11:55:27,69.42,40.69,18.98,26.27,78.9,0
2942,2026-04-13 13:44:13,22.58,53.72,31.94,77.61,79.21,0
2943,2026-04-13 02:16:00,10.87,30.86,79.59,77.28,73.61,0
2944,2026-04-13 15:30:36,78.07,68.63,124.86,82.42,58.9,1
2945,2026-04-13 22:06:38,80.82,7.61,61.9,80.86,75.75,0
2946,2026-04-13 18:01:37,68.64,85.54,15.74,55.89,70.15,0
2947,2026-04-13 19:16:02,76.22,99.05,42.14,33.98,95.45,0
2948,2026-04-13 15:01:32,54.96,50.2,104.75,48.41,94.97,0
2949,2026-04-13 03:32:11,33.79,80.16,48.62,62.41,78.27,0
2950,2026-04-13 02:04:41,91.64,55.7,134.83,52.91,95.02,0
2951,2026-04-13 00:24:50,11.13,25.48,100.01,42.81,73.43,0
2952,2026-04-13 22:14:52,41.17,85.41,54.04,79.91,85.51,0
2953,2026-04-13 03:12:06,4.82,12.76,87.33,33.05,84.96,0
2954,2026-04-13 04:39:25,44.67,96.88,19.37,60.91,50.88,1
2955,2026-04-13 14:16:42,60.32,18.84,117.95,70.67,76.36,0
2956,2026-04-13 19:21:15,2.22,77.48,54.24,68.48,77.34,0
2957,2026-04-13 04:34:03,56.16,89.16,138.75,46.41,87.33,0
2958,2026-04-13 12:12:22,67.9,93.76,141.26,90.52,51.66,1
2959,2026-04-13 05:51:03,31.42,5.21,120.1,28.95,96.41,0
2960,2026-04-13 22:36:12,66.82,80.93,122.69,79.04,93.15,0
2961,2026-04-13 20:35:43,79.18,1.95,42.98,49.53,55.53,1
2962,2026-04-13 18:40:29,75.95,86.09,77.75,66.63,81.95,0
2963,2026-04-13 17:46:51,19.15,93.19,131.79,71.27,86.29,0
2964,2026-04-13 22:16:27,56.51,50.95,84.94,93.09,82.17,0
2965,2026-04-13 17:44:31,36.53,84.81,39.76,44.68,72.09,0
2966,2026-04-13 21:38:30,24.57,89.93,88.36,21.95,78.16,0
2967,2026-04-13 04:40:17,13.57,46.31,79.81,18.1,72.81,0
2968,2026-04-13 16:15:56,30.69,16.0,137.27,28.93,88.19,0
2969,2026-04-13 06:57:39,85.63,10.32,79.65,57.91,87.57,0
2970,2026-04-13 22:29:39,23.14,43.72,112.72,92.46,89.05,0
2971,2026-04-13 02:07:11,74.32,22.44,46.95,29.44,85.3,0
2972,2026-04-13 00:32:32,0.58,97.12,147.02,58.22,88.53,0
2973,2026-04-13 20:40:56,52.65,18.23,50.8,51.84,74.76,0
2974,2026-04-13 23:06:42,70.16,98.09,68.22,62.72,86.87,0
2975,2026-04-13 15:28:21,70.95,19.1,146.72,79.17,95.83,0
2976,2026-04-13 09:38:43,94.83,48.51,16.5,58.62,82.4,0
2977,2026-04-13 00:04:00,40.96,80.11,111.25,16.63,96.74,0
2978,2026-04-13 22:24:01,27.87,5.6,36.28,93.78,40.96,1
2979,2026-04-13 20:33:06,43.32,71.21,55.5,18.06,83.07,0
2980,2026-04-13 18:48:51,67.53,68.19,143.94,63.29,86.06,0
2981,2026-04-13 11:17:32,33.19,11.64,22.52,66.81,75.02,0
2982,2026-04-13 12:31:12,49.46,56.29,116.92,49.16,92.92,0
2983,2026-04-13 03:38:32,74.47,54.77,107.21,81.99,90.16,0
2984,2026-04-13 01:44:04,68.12,29.38,61.55,30.6,74.19,0
2985,2026-04-13 16:24:43,85.14,25.9,76.6,70.21,97.38,0
2986,2026-04-13 01:20:57,28.36,71.03,106.59,68.2,73.83,0
2987,2026-04-13 09:10:00,91.32,26.36,138.0,84.17,93.61,0
2988,2026-04-13 21:37:02,85.87,44.4,75.78,30.84,71.64,0
2989,2026-04-13 03:10:16,58.3,36.19,23.95,26.14,94.09,0
2990,2026-04-13 02:06:43,99.17,79.62,55.31,56.63,81.16,0
2991,2026-04-13 23:49:54,27.63,98.77,30.5,50.48,72.51,0
2992,2026-04-13 22:51:23,45.59,19.01,121.19,64.38,97.49,0
2993,2026-04-13 20:58:20,14.35,93.39,28.1,33.66,79.22,0
2994,2026-04-13 16:38:18,45.47,61.21,140.74,52.9,70.35,0
2995,2026-04-13 08:43:44,56.86,53.16,102.44,71.15,77.89,0
2996,2026-04-13 05:29:27,80.93,59.02,143.13,17.09,86.41,0
2997,2026-04-13 14:55:06,54.64,56.12,113.88,64.72,92.86,0
2998,2026-04-13 06:22:28,0.57,46.49,120.35,16.33,82.99,0
2999,2026-04-13 20:10:10,5.66,94.56,88.74,48.55,92.33,0
3000,2026-04-13 09:13:50,95.77,69.82,65.47,22.79,88.18,0
3001,2026-04-13 07:41:57,41.77,21.07,120.62,79.38,74.63,0
3002,2026-04-13 08:57:29,82.19,84.04,14.35,40.27,75.2,0
3003,2026-04-13 11:04:45,89.0,60.99,115.57,40.18,72.91,0
3004,2026-04-13 20:14:36,90.55,15.72,21.78,48.04,98.34,0
3005,2026-04-13 03:43:07,62.14,68.06,143.83,29.17,76.23,0
3006,2026-04-13 05:27:39,16.55,73.72,70.43,70.43,81.64,0
3007,2026-04-13 16:13:30,56.23,50.25,110.33,71.23,89.18,0
3008,2026-04-13 02:29:07,74.85,47.89,139.74,57.78,89.29,0
3009,2026-04-13 01:48:58,73.67,64.41,139.04,19.89,69.7,1
3010,2026-04-13 04:07:54,40.23,49.8,115.09,90.21,90.39,0
3011,2026-04-13 18:35:09,33.12,14.08,143.03,31.36,78.28,0
3012,2026-04-13 19:08:04,62.95,84.68,120.47,70.6,86.58,0
3013,2026-04-13 22:17:10,79.03,78.52,108.73,40.37,79.55,0
3014,2026-04-13 05:21:24,34.17,29.38,135.96,37.68,93.44,0
3015,2026-04-13 23:33:04,83.92,74.33,110.91,83.94,85.66,0
3016,2026-04-13 23:21:57,5.3,29.3,119.48,31.12,75.28,0
3017,2026-04-13 17:41:28,23.05,66.8,74.01,46.69,85.91,0
3018,2026-04-13 13:09:41,19.68,64.58,128.35,83.38,79.42,0
3019,2026-04-13 10:44:12,6.8,47.48,94.2,45.29,83.65,0
3020,2026-04-13 23:06:03,1.37,39.09,114.7,23.17,89.03,0
3021,2026-04-13 13:26:25,0.22,64.74,69.76,49.18,98.88,0
3022,2026-04-13 02:12:42,46.08,3.45,16.24,94.57,85.73,0
3023,2026-04-13 05:58:33,68.92,0.71,142.5,74.98,88.39,0
3024,2026-04-13 10:26:31,20.27,24.54,111.57,47.24,74.13,0
3025,2026-04-13 05:48:32,66.94,48.98,90.98,45.27,70.56,0
3026,2026-04-13 13:05:47,96.17,30.25,139.0,47.04,91.57,0
3027,2026-04-13 18:22:08,67.03,38.83,11.43,54.74,74.02,0
3028,2026-04-13 17:13:07,33.87,9.11,97.6,39.96,79.71,0
3029,2026-04-13 14:03:40,6.72,71.11,122.41,85.47,95.19,0
3030,2026-04-13 16:32:30,43.88,29.93,73.61,35.19,84.57,0
3031,2026-04-13 11:41:39,10.33,7.64,117.33,85.59,86.87,0
3032,2026-04-13 10:59:03,18.33,17.94,76.08,45.23,92.8,0
3033,2026-04-13 13:57:17,63.92,16.28,33.12,80.45,73.42,0
3034,2026-04-13 17:52:05,17.39,99.0,94.37,77.19,92.15,0
3035,2026-04-13 20:08:47,20.86,44.47,128.49,86.02,79.66,0
3036,2026-04-13 10:48:34,63.26,50.81,20.97,16.42,96.17,0
